team_id,year,team,week,opp,total_dvoa,off_dvoa,off_pass_dvoa,off_rush_dvoa,def_dvoa,def_pass_dvoa,def_rush_dvoa,special_teams_dvoa,unique_team_id,home_matchup_id,pf,pa,overall_performance,offense,pass,pass_blocking,receiving,rushing,run_blocking,defense,rush_defense,tackling,pass_rush,coverage,fav_homeoraway,team_favorite_id,fav_cover,spread_favorite,over_under_line,starting_spread,Total Score Open,spread_movement,precip,dome,temperature,wind_mph,ou_movement,strong_movement,fav_team_stronger,fav_spread,ats_w,ats_l
hou_2016_14,2016,hou,14,ind,0.43333333333333335,0.5100000000000001,0.4566666666666667,0.4166666666666667,0.44,0.42,0.59,0.4266666666666667,hou_2016_14,indvshou_2016_14,15.333333333333334,23.0,61.26666666666667,62.93333333333333,55.73333333333333,62.03333333333333,64.69999999999999,56.13333333333335,65.23333333333333,58.96666666666667,72.89999999999999,64.03333333333332,54.833333333333336,55.833333333333336,0.0,ind,no cover,-6.5,47.5,-6.0,47.0,-0.5,0.0,1.0,70.0,0.0,0.5,0,1,-6.5,0.0,1.0
hou_2016_15,2016,hou,15,jax,0.4566666666666667,0.49666666666666676,0.3966666666666667,0.45,0.45999999999999996,0.49999999999999994,0.45,0.48666666666666664,hou_2016_15,houvsjax_2016_15,16.0,19.666666666666668,67.83333333333333,65.26666666666667,57.23333333333333,68.5,62.43333333333333,59.03333333333334,68.2,67.76666666666667,69.96666666666665,67.76666666666665,64.56666666666666,64.93333333333334,0.0,hou,no cover,-3.5,39.5,-5.0,40.5,1.5,0.0,0.0,37.0,11.0,-1.0,0,0,-3.5,0.0,1.0
hou_2016_17,2016,hou,17,ten,0.5133333333333333,0.4300000000000001,0.35333333333333333,0.41333333333333333,0.64,0.6633333333333332,0.5266666666666667,0.43333333333333335,hou_2016_17,tenvshou_2016_17,18.333333333333332,15.666666666666666,73.06666666666666,62.83333333333332,58.70000000000001,70.46666666666667,59.1,54.80000000000001,67.96666666666665,79.89999999999999,69.63333333333333,73.49999999999999,67.0,80.23333333333333,0.0,ten,cover,-3.0,41.5,-3.0,40.5,0.0,1.0,0.0,49.0,2.0,1.0,0,0,-3.0,1.0,0.0
hou_2017_1,2017,hou,1,jax,,,,,,,,,hou_2017_1,houvsjax_2017_1,,,,,,,,,,,,,,,0.0,hou,no cover,-5.0,38.0,-4.5,40.5,-0.5,0.0,0.0,80.0,4.0,-2.5,0,1,-5.0,0.0,1.0
hou_2017_3,2017,hou,3,ne,0.445,0.44999999999999996,0.435,0.39,0.5,0.49,0.46499999999999997,0.475,hou_2017_3,nevshou_2017_3,10.0,19.0,60.7,52.45,46.45,38.85,57.05,70.75,53.7,70.75,78.5,54.45,65.1,61.55,0.0,ne,no cover,-13.5,44.5,-13.0,43.5,-0.5,0.0,0.0,84.0,0.0,1.0,0,1,-13.5,0.0,1.0
hou_2017_4,2017,hou,4,ten,0.5066666666666667,0.5033333333333333,0.48666666666666664,0.39999999999999997,0.52,0.49333333333333335,0.5399999999999999,0.5,hou_2017_4,houvsten_2017_4,17.666666666666668,24.666666666666668,65.03333333333333,59.46666666666667,54.333333333333336,52.300000000000004,62.76666666666667,66.7,57.199999999999996,69.39999999999999,75.93333333333334,58.300000000000004,70.66666666666667,58.43333333333334,1.0,ten,no cover,-2.5,43.5,-1.5,43.5,-1.0,0.0,0.0,84.0,0.0,0.0,0,1,-2.5,1.0,0.0
hou_2017_5,2017,hou,5,kc,0.66,0.6,0.58,0.4466666666666667,0.6433333333333334,0.6766666666666667,0.49666666666666665,0.5133333333333333,hou_2017_5,houvskc_2017_5,34.333333333333336,19.666666666666668,74.73333333333333,68.66666666666667,66.60000000000001,57.800000000000004,71.16666666666667,68.03333333333333,58.79999999999999,75.16666666666667,74.53333333333333,60.199999999999996,73.2,67.96666666666667,1.0,kc,cover,-2.0,45.0,0.0,47.0,-2.0,0.0,0.0,83.0,2.0,-2.0,0,1,-2.0,0.0,1.0
hou_2017_8,2017,hou,8,sea,0.69,0.6766666666666667,0.61,0.4633333333333334,0.62,0.6766666666666667,0.38666666666666666,0.48666666666666664,hou_2017_8,seavshou_2017_8,41.333333333333336,24.333333333333332,72.16666666666667,67.93333333333334,66.43333333333334,62.46666666666667,73.13333333333334,62.76666666666667,56.96666666666666,72.93333333333332,68.26666666666667,54.699999999999996,63.06666666666666,72.86666666666666,0.0,sea,no cover,-6.0,45.0,-5.5,42.0,-0.5,0.0,0.0,50.0,0.0,3.0,0,1,-6.0,0.0,1.0
hou_2017_9,2017,hou,9,ind,0.5966666666666666,0.6933333333333334,0.6166666666666667,0.4466666666666666,0.47333333333333333,0.4666666666666666,0.5466666666666666,0.47333333333333333,hou_2017_9,houvsind_2017_9,35.0,33.333333333333336,71.69999999999999,69.23333333333333,67.46666666666665,67.3,76.33333333333333,56.73333333333333,58.166666666666664,70.10000000000001,78.16666666666667,66.43333333333332,65.0,59.86666666666667,0.0,hou,no cover,-6.0,45.0,-13.0,48.0,7.0,0.0,0.0,82.0,4.0,-3.0,1,0,-6.0,0.0,1.0
hou_2017_10,2017,hou,10,lar,0.49333333333333335,0.5466666666666667,0.47000000000000003,0.49666666666666665,0.44999999999999996,0.4566666666666666,0.5,0.5033333333333333,hou_2017_10,larvshou_2017_10,28.333333333333332,26.0,70.19999999999999,65.6,63.66666666666666,59.86666666666667,72.60000000000001,57.23333333333333,57.6,72.5,78.10000000000001,64.33333333333333,64.13333333333333,64.66666666666666,0.0,lar,cover,-12.0,45.0,-11.5,47.0,-0.5,0.0,0.0,66.0,0.0,-2.0,0,1,-12.0,1.0,0.0
hou_2017_13,2017,hou,13,ten,0.37666666666666665,0.4266666666666667,0.38000000000000006,0.4366666666666667,0.41,0.44333333333333336,0.4633333333333334,0.49,hou_2017_13,tenvshou_2017_13,18.0,25.666666666666668,65.33333333333333,59.46666666666667,55.699999999999996,56.333333333333336,67.5,56.199999999999996,52.76666666666667,71.36666666666667,75.26666666666667,73.69999999999999,55.800000000000004,72.76666666666667,0.0,ten,cover,-7.0,42.5,-7.5,42.0,0.5,0.0,0.0,59.0,2.0,0.5,0,0,-7.0,1.0,0.0
hou_2017_14,2017,hou,14,sf,0.38999999999999996,0.5,0.4633333333333334,0.41,0.36999999999999994,0.4366666666666667,0.36666666666666664,0.4633333333333334,hou_2017_14,houvssf_2017_14,20.0,22.666666666666668,66.53333333333335,61.333333333333336,61.833333333333336,60.800000000000004,68.93333333333334,57.70000000000001,47.36666666666667,71.26666666666667,72.60000000000001,71.06666666666666,53.03333333333333,76.26666666666667,0.0,hou,no cover,-1.0,45.5,-1.5,42.5,0.5,0.0,0.0,57.0,0.0,3.0,0,0,-1.0,0.0,1.0
hou_2017_15,2017,hou,15,jax,0.35000000000000003,0.4666666666666666,0.44333333333333336,0.36000000000000004,0.3566666666666667,0.4266666666666667,0.31666666666666665,0.4466666666666667,hou_2017_15,jaxvshou_2017_15,15.0,24.333333333333332,63.333333333333336,62.6,67.3,59.53333333333333,65.89999999999999,63.13333333333333,46.26666666666667,64.93333333333334,68.2,60.43333333333334,56.43333333333333,64.66666666666667,0.0,jax,cover,-10.5,39.0,-11.0,39.5,0.5,0.0,0.0,68.0,2.0,-0.5,0,0,-10.5,1.0,0.0
hou_2017_16,2017,hou,16,pit,0.25000000000000006,0.42333333333333334,0.43,0.33666666666666667,0.26666666666666666,0.31,0.30666666666666664,0.4166666666666667,hou_2017_16,houvspit_2017_16,12.0,31.666666666666668,58.333333333333336,60.13333333333333,65.39999999999999,56.0,63.333333333333336,62.93333333333334,50.43333333333333,58.53333333333333,67.66666666666667,62.800000000000004,58.46666666666666,51.13333333333333,1.0,pit,cover,-8.0,45.5,-10.0,44.0,2.0,0.0,0.0,51.0,4.0,1.5,0,0,-8.0,0.0,1.0
hou_2017_17,2017,hou,17,ind,0.21666666666666667,0.33666666666666667,0.3,0.3833333333333333,0.29333333333333333,0.31,0.3633333333333333,0.44333333333333336,hou_2017_17,indvshou_2017_17,9.666666666666666,35.0,57.199999999999996,58.166666666666664,51.6,52.36666666666667,61.800000000000004,65.50000000000001,58.03333333333333,58.333333333333336,67.93333333333334,66.83333333333333,59.166666666666664,49.46666666666667,0.0,ind,cover,-5.5,41.5,0.0,43.0,5.5,0.0,1.0,70.0,0.0,-1.5,1,0,-5.5,1.0,0.0
hou_2018_1,2018,hou,1,ne,,,,,,,,,hou_2018_1,nevshou_2018_1,,,,,,,,,,,,,,,0.0,ne,cover,-6.5,49.5,-6.5,51.0,0.0,0.0,0.0,62.0,6.0,-1.5,0,0,-6.5,1.0,0.0
hou_2018_2,2018,hou,2,ten,0.55,0.34,0.4,0.41,0.58,0.58,0.57,0.71,hou_2018_2,tenvshou_2018_2,20.0,27.0,68.7,61.5,62.5,67.6,59.5,70.8,51.8,71.2,68.0,65.4,65.2,68.1,1.0,hou,no cover,-3.5,41.0,-2.0,45.0,-1.5,0.0,0.0,81.0,7.0,-4.0,0,1,-3.5,1.0,0.0
hou_2018_3,2018,hou,3,nyg,0.6000000000000001,0.44000000000000006,0.505,0.43,0.575,0.5,0.58,0.585,hou_2018_3,houvsnyg_2018_3,18.5,23.5,70.05000000000001,69.0,66.65,63.75,69.65,69.3,57.8,66.75,71.0,54.400000000000006,60.0,61.75,0.0,hou,no cover,-6.0,44.0,-6.0,41.5,0.0,0.0,0.0,79.0,7.0,2.5,0,0,-6.0,0.0,1.0
hou_2018_4,2018,hou,4,ind,0.5666666666666668,0.43333333333333335,0.52,0.3333333333333333,0.5099999999999999,0.4666666666666666,0.5533333333333333,0.63,hou_2018_4,indvshou_2018_4,19.666666666666668,24.666666666666668,69.3,69.56666666666666,71.33333333333333,62.93333333333333,70.89999999999999,67.53333333333333,52.4,63.13333333333333,69.86666666666666,52.833333333333336,62.13333333333333,54.86666666666667,1.0,hou,cover,-1.0,48.0,-2.5,47.0,3.5,0.0,1.0,70.0,0.0,1.0,1,0,-1.0,0.0,1.0
hou_2018_7,2018,hou,7,jax,0.5366666666666667,0.3466666666666667,0.3933333333333333,0.32666666666666666,0.6266666666666666,0.6633333333333333,0.5533333333333333,0.5533333333333333,hou_2018_7,jaxvshou_2018_7,25.333333333333332,21.0,70.93333333333334,65.83333333333333,63.4,63.93333333333334,71.73333333333333,61.76666666666667,50.73333333333334,71.60000000000001,80.89999999999999,68.06666666666668,62.56666666666666,67.66666666666667,0.0,jax,no cover,-3.5,43.0,-4.0,43.0,0.5,0.0,0.0,70.0,13.0,0.0,0,0,-3.5,0.0,1.0
hou_2018_8,2018,hou,8,mia,0.57,0.35000000000000003,0.38666666666666666,0.4000000000000001,0.6733333333333333,0.6966666666666667,0.5599999999999999,0.5533333333333333,hou_2018_8,houvsmia_2018_8,19.666666666666668,12.0,74.26666666666667,61.26666666666667,54.79999999999999,54.23333333333333,71.06666666666666,61.26666666666667,51.79999999999999,83.33333333333333,81.76666666666667,72.36666666666666,66.6,80.46666666666667,0.0,hou,cover,-7.5,45.0,-6.5,45.5,-1.0,1.0,0.0,65.0,6.0,-0.5,0,1,-7.5,1.0,0.0
hou_2018_11,2018,hou,11,was,0.6433333333333334,0.5466666666666667,0.67,0.48,0.5133333333333333,0.5666666666666665,0.49333333333333335,0.54,hou_2018_11,wasvshou_2018_11,27.0,15.666666666666666,76.39999999999999,69.13333333333334,76.36666666666667,67.73333333333333,73.43333333333334,60.70000000000001,53.93333333333333,77.93333333333332,69.83333333333333,61.133333333333326,75.13333333333334,75.39999999999999,1.0,hou,no cover,-3.0,40.5,-2.5,43.0,-0.5,0.0,0.0,47.0,4.0,-2.5,0,1,-3.0,1.0,0.0
hou_2018_12,2018,hou,12,ten,0.5599999999999999,0.48333333333333334,0.59,0.4066666666666667,0.48666666666666664,0.5666666666666667,0.41,0.5133333333333333,hou_2018_12,houvsten_2018_12,28.0,20.333333333333332,72.96666666666665,67.2,69.89999999999999,76.83333333333333,71.23333333333333,59.76666666666667,51.166666666666664,75.36666666666667,68.7,66.73333333333333,74.63333333333334,73.23333333333333,0.0,hou,cover,-3.5,42.5,-6.0,41.0,2.5,0.0,0.0,51.0,7.0,1.5,0,0,-3.5,1.0,0.0
hou_2018_14,2018,hou,14,ind,0.5466666666666667,0.47000000000000003,0.4366666666666667,0.5333333333333333,0.44999999999999996,0.5233333333333333,0.43333333333333335,0.5833333333333334,hou_2018_14,houvsind_2018_14,28.666666666666668,17.0,75.06666666666666,68.53333333333333,66.53333333333335,69.50000000000001,66.73333333333333,74.96666666666665,51.5,76.03333333333335,75.06666666666666,57.333333333333336,67.63333333333334,72.16666666666667,0.0,hou,no cover,-4.0,49.0,-4.0,49.5,0.0,0.0,0.0,45.0,10.0,-0.5,0,0,-4.0,0.0,1.0
hou_2018_15,2018,hou,15,nyj,0.5566666666666668,0.5,0.48666666666666664,0.56,0.39666666666666667,0.45999999999999996,0.48,0.6366666666666666,hou_2018_15,nyjvshou_2018_15,28.0,18.0,75.13333333333333,72.5,73.50000000000001,71.5,67.8,80.2,52.333333333333336,70.66666666666667,75.43333333333334,55.56666666666666,63.93333333333334,65.06666666666666,1.0,hou,push,-7.0,44.5,-6.0,42.5,-1.0,0.0,0.0,50.0,8.0,2.0,0,1,-7.0,0.0,0.0
hou_2018_16,2018,hou,16,phi,0.5133333333333333,0.43,0.45,0.41,0.39666666666666667,0.45,0.47666666666666674,0.6933333333333334,hou_2018_16,phivshou_2018_16,26.333333333333332,19.666666666666668,77.63333333333333,73.8,70.66666666666667,76.96666666666667,72.66666666666667,70.56666666666666,51.23333333333333,72.19999999999999,80.16666666666667,58.93333333333334,63.03333333333334,64.93333333333334,0.0,phi,push,-2.0,47.0,-1.0,45.0,3.0,0.0,0.0,43.0,5.0,2.0,1,0,-2.0,0.0,0.0
hou_2018_17,2018,hou,17,jax,0.54,0.44,0.4766666666666666,0.31,0.4466666666666666,0.4533333333333333,0.6,0.65,hou_2018_17,houvsjax_2018_17,26.666666666666668,26.0,79.93333333333334,74.8,75.56666666666666,72.26666666666667,76.73333333333333,63.133333333333326,46.5,76.36666666666666,88.5,69.5,70.2,64.8,0.0,hou,cover,-7.0,39.5,-8.5,40.5,1.5,1.0,0.0,45.0,6.0,-1.0,0,0,-7.0,1.0,0.0
hou_2019_1,2019,hou,1,no,,,,,,,,,hou_2019_1,novshou_2019_1,,,,,,,,,,,,,,,0.0,no,no cover,-6.5,51.5,-7.0,53.0,0.5,0.0,1.0,70.0,0.0,-1.5,0,0,-6.5,0.0,1.0
hou_2019_2,2019,hou,2,jax,0.57,0.78,0.66,0.96,0.48,0.42,0.35,0.45,hou_2019_2,houvsjax_2019_2,28.0,30.0,59.1,78.8,78.7,59.5,74.5,85.2,64.8,38.3,27.6,52.6,58.1,47.1,0.0,hou,no cover,-7.0,43.0,-8.0,44.5,1.0,0.0,0.0,90.0,11.0,-1.5,0,0,-7.0,0.0,1.0
hou_2019_3,2019,hou,3,lac,0.495,0.595,0.495,0.815,0.56,0.48,0.405,0.47,hou_2019_3,lacvshou_2019_3,20.5,21.0,67.45,73.75,76.25,63.3,71.0,79.85,56.4,58.75,55.5,56.150000000000006,71.85,53.7,0.0,lac,no cover,-3.0,49.0,-3.5,48.5,0.5,0.0,0.0,84.0,4.0,0.5,0,0,-3.0,0.0,1.0
hou_2019_6,2019,hou,6,kc,0.5266666666666666,0.6633333333333334,0.6466666666666666,0.65,0.5433333333333333,0.43,0.4633333333333334,0.4566666666666667,hou_2019_6,kcvshou_2019_6,30.0,22.666666666666668,71.96666666666665,72.2,62.13333333333333,73.3,74.39999999999999,70.96666666666665,59.36666666666667,71.33333333333333,76.93333333333334,50.166666666666664,74.8,60.26666666666667,0.0,kc,no cover,-3.5,54.5,-7.5,55.0,4.0,0.0,0.0,58.0,2.0,-0.5,1,0,-3.5,0.0,1.0
hou_2019_7,2019,hou,7,ind,0.49666666666666665,0.6333333333333333,0.62,0.7000000000000001,0.54,0.4366666666666667,0.4266666666666667,0.45,hou_2019_7,indvshou_2019_7,31.333333333333332,24.0,70.76666666666667,72.60000000000001,64.86666666666667,78.93333333333332,71.7,74.5,60.29999999999999,67.13333333333333,73.66666666666667,42.76666666666667,71.56666666666666,58.43333333333334,0.0,ind,cover,-1.0,46.5,-1.0,49.0,0.0,0.0,1.0,70.0,0.0,-2.5,0,0,-1.0,1.0,0.0
hou_2019_8,2019,hou,8,oak,0.4966666666666666,0.7066666666666667,0.7033333333333333,0.6866666666666665,0.45999999999999996,0.35000000000000003,0.43999999999999995,0.45999999999999996,hou_2019_8,houvsoak_2019_8,35.666666666666664,28.666666666666668,72.63333333333333,79.86666666666666,81.73333333333333,77.10000000000001,75.0,72.96666666666667,64.86666666666666,58.333333333333336,69.96666666666665,53.56666666666666,69.06666666666666,48.300000000000004,0.0,hou,no cover,-6.0,52.0,-7.0,50.0,1.0,0.0,0.0,72.0,6.0,2.0,0,0,-6.0,0.0,1.0
hou_2019_9,2019,hou,9,jax,0.41333333333333333,0.62,0.59,0.6566666666666666,0.42333333333333334,0.31,0.41999999999999993,0.49666666666666676,hou_2019_9,jaxvshou_2019_9,27.0,26.0,67.33333333333333,72.60000000000001,73.83333333333333,74.6,68.36666666666667,73.8,59.43333333333334,55.06666666666666,68.46666666666665,48.96666666666666,60.166666666666664,47.199999999999996,0.0,jax,no cover,-1.0,46.0,-2.5,47.0,3.5,1.0,0.0,47.0,7.0,-1.0,1,0,-1.0,0.0,1.0
hou_2019_12,2019,hou,12,ind,0.35333333333333333,0.53,0.5233333333333333,0.62,0.43333333333333335,0.33666666666666667,0.3499999999999999,0.49666666666666665,hou_2019_12,houvsind_2019_12,20.0,22.666666666666668,64.13333333333333,64.53333333333335,63.6,71.5,65.53333333333333,71.03333333333335,50.06666666666666,62.20000000000001,66.36666666666667,49.26666666666667,52.333333333333336,65.03333333333333,0.0,hou,no cover,-3.5,46.0,-3.5,47.0,0.0,0.0,0.0,74.0,9.0,-1.0,0,0,-3.5,0.0,1.0
hou_2019_13,2019,hou,13,ne,0.37333333333333335,0.5499999999999999,0.5466666666666666,0.6166666666666666,0.45,0.37666666666666665,0.32333333333333325,0.47666666666666674,hou_2019_13,houvsne_2019_13,17.666666666666668,20.333333333333332,64.56666666666666,67.8,66.50000000000001,74.56666666666666,69.36666666666667,67.86666666666667,51.53333333333333,61.06666666666666,58.6,52.833333333333336,54.96666666666666,67.53333333333333,1.0,ne,no cover,-3.0,47.0,-3.0,44.5,0.0,0.0,0.0,59.0,6.0,2.5,0,0,-3.0,1.0,0.0
hou_2019_15,2019,hou,15,ten,0.49333333333333335,0.69,0.6699999999999999,0.6633333333333332,0.4466666666666667,0.33666666666666667,0.39666666666666656,0.51,hou_2019_15,tenvshou_2019_15,24.0,25.666666666666668,66.53333333333333,68.9,70.86666666666666,76.96666666666667,68.10000000000001,65.60000000000001,54.133333333333326,62.79999999999999,66.63333333333334,65.83333333333333,58.9,59.93333333333334,0.0,ten,no cover,-3.0,50.0,-3.0,48.5,0.0,1.0,0.0,42.0,4.0,1.5,0,0,-3.0,0.0,1.0
hou_2019_16,2019,hou,16,tb,0.5133333333333333,0.6933333333333334,0.64,0.71,0.45333333333333337,0.3333333333333333,0.4133333333333333,0.5333333333333333,hou_2019_16,tbvshou_2019_16,25.333333333333332,27.0,69.73333333333333,68.5,72.89999999999999,74.66666666666667,68.39999999999999,68.33333333333333,51.26666666666667,65.8,71.13333333333334,66.93333333333334,59.93333333333334,60.53333333333333,1.0,hou,push,-3.0,50.5,-1.0,53.0,-2.0,1.0,0.0,73.0,12.0,-2.5,0,1,-3.0,0.0,0.0
hou_2019_17,2019,hou,17,ten,0.43,0.5499999999999999,0.48333333333333334,0.7166666666666667,0.4833333333333334,0.36333333333333334,0.4099999999999999,0.5566666666666666,hou_2019_17,houvsten_2019_17,23.666666666666668,26.333333333333332,65.8,60.56666666666667,58.03333333333334,70.7,62.06666666666667,69.56666666666666,50.03333333333333,65.83333333333333,66.33333333333333,64.39999999999999,59.36666666666667,63.26666666666667,1.0,ten,cover,-10.0,43.0,-4.0,48.0,-6.0,1.0,0.0,64.0,12.0,-5.0,1,1,-10.0,0.0,1.0
hou_2020_1,2020,hou,1,kc,,,,,,,,,hou_2020_1,kcvshou_2020_1,,,,,,,,,,,,,,,0.0,kc,cover,-9.0,54.0,-10.0,55.0,1.0,1.0,0.0,58.0,6.0,-1.0,0,0,-9.0,1.0,0.0
hou_2020_3,2020,hou,3,pit,0.405,0.5449999999999999,0.64,0.54,0.38,0.33999999999999997,0.385,0.515,hou_2020_3,pitvshou_2020_3,18.0,33.5,61.699999999999996,72.05,69.15,62.099999999999994,67.1,69.1,67.19999999999999,46.9,46.349999999999994,52.0,54.3,52.650000000000006,0.0,pit,cover,-4.0,46.0,-5.0,45.0,1.0,0.0,0.0,76.0,3.0,1.0,0,0,-4.0,1.0,0.0
hou_2020_4,2020,hou,4,min,0.4266666666666667,0.5966666666666667,0.7000000000000001,0.48333333333333334,0.36000000000000004,0.3466666666666667,0.33666666666666667,0.5166666666666667,hou_2020_4,houvsmin_2020_4,19.0,31.666666666666668,63.23333333333333,70.86666666666666,71.13333333333333,63.166666666666664,69.23333333333333,66.10000000000001,56.56666666666666,51.26666666666667,52.13333333333333,54.86666666666667,56.6,52.800000000000004,0.0,hou,no cover,-3.5,53.5,-4.0,52.0,0.5,0.0,0.0,79.0,2.0,1.5,0,0,-3.5,0.0,1.0
hou_2020_5,2020,hou,5,jax,0.39333333333333337,0.5666666666666668,0.71,0.3666666666666667,0.3233333333333333,0.33666666666666667,0.2833333333333334,0.5333333333333333,hou_2020_5,houvsjax_2020_5,20.0,30.666666666666668,65.53333333333332,70.10000000000001,71.7,72.8,70.0,59.03333333333333,50.9,55.300000000000004,56.73333333333333,56.1,59.63333333333333,53.03333333333333,0.0,hou,cover,-5.5,54.5,-6.0,54.0,0.5,0.0,0.0,85.0,7.0,0.5,0,0,-5.5,1.0,0.0
hou_2020_6,2020,hou,6,ten,0.4266666666666666,0.6033333333333334,0.7366666666666667,0.43999999999999995,0.3466666666666667,0.33666666666666667,0.36333333333333334,0.52,hou_2020_6,tenvshou_2020_6,24.666666666666668,24.333333333333332,71.93333333333334,75.26666666666667,75.33333333333333,79.63333333333334,73.13333333333334,63.63333333333333,56.133333333333326,61.70000000000001,63.900000000000006,59.76666666666667,60.866666666666674,57.36666666666667,0.0,ten,cover,-3.5,53.5,-3.5,53.5,0.0,0.0,0.0,61.0,6.0,0.0,0,0,-3.5,1.0,0.0
hou_2020_9,2020,hou,9,jax,0.3666666666666667,0.5666666666666667,0.7033333333333335,0.42,0.31,0.30333333333333334,0.38333333333333336,0.48,hou_2020_9,jaxvshou_2020_9,28.666666666666668,30.333333333333332,71.53333333333335,75.46666666666665,78.16666666666667,84.4,71.56666666666666,63.1,57.666666666666664,60.1,60.1,60.36666666666667,63.4,57.43333333333333,1.0,hou,no cover,-6.5,49.5,-6.5,51.5,0.0,0.0,0.0,80.0,15.0,-2.0,0,0,-6.5,1.0,0.0
hou_2020_11,2020,hou,11,ne,0.32,0.4466666666666667,0.64,0.30333333333333334,0.34,0.33,0.38000000000000006,0.5066666666666667,hou_2020_11,houvsne_2020_11,18.0,23.333333333333332,61.56666666666666,66.5,71.33333333333333,66.0,64.36666666666666,67.93333333333334,53.166666666666664,51.6,56.53333333333333,64.93333333333334,55.96666666666667,50.79999999999999,1.0,ne,no cover,-2.5,49.0,-2.5,47.5,0.0,0.0,0.0,74.0,2.0,1.5,0,0,-2.5,1.0,0.0
hou_2020_13,2020,hou,13,ind,0.43,0.5866666666666668,0.7466666666666667,0.24666666666666667,0.36999999999999994,0.3499999999999999,0.4033333333333333,0.5166666666666667,hou_2020_13,houvsind_2020_13,25.0,18.333333333333332,68.2,78.23333333333333,82.83333333333333,70.93333333333334,76.23333333333333,65.7,59.23333333333334,52.63333333333333,45.93333333333334,60.1,62.0,56.29999999999999,1.0,ind,cover,-3.5,50.0,-2.5,54.5,-1.0,0.0,0.0,54.0,3.0,-4.5,0,1,-3.5,0.0,1.0
hou_2020_15,2020,hou,15,ind,0.3333333333333334,0.52,0.6766666666666667,0.4366666666666667,0.31,0.30666666666666664,0.35333333333333344,0.4666666666666666,hou_2020_15,indvshou_2020_15,22.666666666666668,29.0,63.800000000000004,71.06666666666666,72.0,58.70000000000001,73.06666666666666,59.666666666666664,61.73333333333334,54.63333333333335,44.166666666666664,61.13333333333333,68.46666666666667,57.29999999999999,0.0,ind,no cover,-7.5,52.5,-7.0,52.5,-0.5,0.0,1.0,70.0,0.0,0.0,0,1,-7.5,0.0,1.0
hou_2020_17,2020,hou,17,ten,0.26333333333333336,0.53,0.6433333333333334,0.5966666666666667,0.16666666666666666,0.21,0.27666666666666667,0.5099999999999999,hou_2020_17,houvsten_2020_17,19.333333333333332,33.333333333333336,62.73333333333333,70.7,73.66666666666667,62.76666666666667,67.13333333333334,70.06666666666666,64.76666666666668,51.13333333333333,41.13333333333333,51.46666666666667,63.699999999999996,55.76666666666667,1.0,ten,no cover,-7.0,55.5,-7.0,56.0,0.0,0.0,0.0,66.0,8.0,-0.5,0,0,-7.0,1.0,0.0
hou_2021_1,2021,hou,1,jax,,,,,,,,,hou_2021_1,houvsjax_2021_1,,,,,,,,,,,,,,,1.0,jax,no cover,-3.0,44.5,-2.5,45.5,-0.5,1.0,0.0,87.0,8.0,-1.0,0,1,-3.0,1.0,0.0
hou_2021_5,2021,hou,5,ne,0.24666666666666667,0.35000000000000003,0.5466666666666666,0.3333333333333333,0.3,0.26333333333333336,0.2866666666666667,0.3833333333333333,hou_2021_5,houvsne_2021_5,10.0,31.666666666666668,54.43333333333334,54.43333333333334,47.300000000000004,63.1,63.1,54.166666666666664,51.46666666666667,57.96666666666667,51.4,45.86666666666667,66.7,60.79999999999999,1.0,ne,no cover,-8.0,39.0,-9.5,39.5,1.5,0.0,0.0,86.0,15.0,-0.5,0,0,-8.0,1.0,0.0
hou_2021_6,2021,hou,6,ind,0.2866666666666667,0.3666666666666667,0.5533333333333333,0.3433333333333333,0.36000000000000004,0.27999999999999997,0.37000000000000005,0.32666666666666666,hou_2021_6,indvshou_2021_6,10.333333333333334,29.666666666666668,58.96666666666667,60.5,57.13333333333333,64.13333333333334,64.73333333333333,56.0,56.70000000000001,60.70000000000001,58.5,49.46666666666667,66.7,59.199999999999996,0.0,ind,cover,-11.5,45.0,-10.0,42.5,-1.5,0.0,1.0,70.0,0.0,2.5,0,1,-11.5,1.0,0.0
hou_2021_8,2021,hou,8,lar,0.3833333333333333,0.48333333333333334,0.6633333333333333,0.39666666666666667,0.33666666666666667,0.2333333333333333,0.39999999999999997,0.39666666666666667,hou_2021_8,houvslar_2021_8,10.0,29.0,56.1,62.0,67.26666666666667,58.76666666666667,63.9,62.63333333333333,49.800000000000004,51.9,57.300000000000004,47.36666666666667,66.10000000000001,43.86666666666667,1.0,lar,no cover,-16.5,47.0,-14.5,46.0,-2.0,0.0,0.0,74.0,5.0,1.0,0,1,-16.5,1.0,0.0
hou_2021_9,2021,hou,9,mia,0.32666666666666666,0.4266666666666666,0.5766666666666667,0.4266666666666667,0.26333333333333336,0.21333333333333335,0.3,0.5566666666666666,hou_2021_9,miavshou_2021_9,10.0,33.333333333333336,52.43333333333334,58.333333333333336,63.63333333333335,47.06666666666666,62.866666666666674,63.43333333333334,43.93333333333334,45.36666666666667,51.6,52.1,67.66666666666667,35.43333333333333,0.0,mia,cover,-4.0,45.0,-7.0,45.5,3.0,0.0,0.0,69.0,13.0,-0.5,1,0,-4.0,1.0,0.0
