unique_team_id,team_id_impute,opponent_id,home_matchup_id,team_abb,team,opponent,date,time,wl,dateInt,Date,output,team_name,opponent_name,home_team,away_team,wl_int,year,week,home_or_away,team_num,game_id,pf,pa,overall_performance,offense,pass,pass_blocking,receiving,rushing,run_blocking,defense,rush_defense,tackling,pass_rush,coverage,special_teams
ind_2019_7,ind_2019,hou_2019_7,indvshou_2019_7,ind,indianapoliscolts,HoustonTexans,10/20,1:00pm,W,2019/10/20,20191020,14.0,ind,hou,ind,hou,1,2019.0,4.0,0.3333333333333333,14.0,13816.666666666666,23.333333333333332,22.666666666666668,65.46666666666667,67.8,53.6,68.73333333333333,64.06666666666666,67.43333333333334,71.3,56.93333333333334,60.76666666666667,62.199999999999996,62.4,54.13333333333333,66.93333333333334
ind_2019_8,ind_2019,den_2019_8,indvsden_2019_8,ind,indianapoliscolts,DenverBroncos,10/27,1:00pm,W,2019/10/27,20191027,7.0,ind,den,ind,den,1,2019.0,5.333333333333333,0.3333333333333333,14.0,13837.333333333334,24.333333333333332,22.333333333333332,65.56666666666666,67.16666666666667,60.300000000000004,72.83333333333333,62.43333333333334,60.800000000000004,68.73333333333333,58.73333333333333,56.199999999999996,56.76666666666667,63.56666666666666,58.23333333333333,64.30000000000001
ind_2019_9,ind_2019,pit_2019_9,pitvsind_2019_9,ind,indianapoliscolts,PittsburghSteelers,11/03,1:00pm,L,2019/11/03,20191103,7.0,ind,pit,pit,ind,0,2019.0,6.666666666666667,0.3333333333333333,14.0,13859.0,21.333333333333332,16.333333333333332,65.26666666666667,65.33333333333333,54.13333333333333,70.5,63.166666666666664,59.0,67.0,61.4,59.79999999999999,59.80000000000001,67.66666666666667,57.6,61.73333333333333
ind_2019_10,ind_2019,mia_2019_10,indvsmia_2019_10,ind,indianapoliscolts,MiamiDolphins,11/10,4:05pm,L,2019/11/10,20191110,7.0,ind,mia,ind,mia,0,2019.0,8.0,0.3333333333333333,14.0,13876.0,23.0,20.666666666666668,65.73333333333333,65.93333333333334,68.0,57.96666666666667,64.7,56.333333333333336,65.76666666666667,65.43333333333332,57.333333333333336,63.9,63.03333333333334,67.26666666666667,57.43333333333334
ind_2019_11,ind_2019,jax_2019_11,indvsjax_2019_11,ind,indianapoliscolts,JacksonvilleJaguars,11/17,1:00pm,W,2019/11/17,20191117,7.0,ind,jax,ind,jax,1,2019.0,9.0,0.3333333333333333,14.0,13891.333333333334,17.0,18.333333333333332,70.16666666666666,66.33333333333333,61.43333333333334,62.03333333333333,60.93333333333334,61.333333333333336,75.46666666666668,73.46666666666667,67.63333333333334,67.8,65.66666666666667,73.10000000000001,62.166666666666664
ind_2019_12,ind_2019,hou_2019_12,houvsind_2019_12,ind,indianapoliscolts,HoustonTexans,11/21,8:20pm,L,2019/11/21,20191121,4.0,ind,hou,hou,ind,0,2019.0,10.0,0.3333333333333333,14.0,13902.333333333334,23.0,18.333333333333332,80.26666666666667,74.43333333333334,72.26666666666667,66.16666666666667,63.70000000000001,70.39999999999999,79.43333333333334,81.53333333333332,74.86666666666667,69.7,63.73333333333334,82.39999999999999,64.7
ind_2019_13,ind_2019,ten_2019_13,indvsten_2019_13,ind,indianapoliscolts,TennesseeTitans,12/01,1:00pm,L,2019/12/01,20191201,10.0,ind,ten,ind,ten,0,2019.0,11.0,0.3333333333333333,14.0,13914.0,20.666666666666668,16.333333333333332,80.96666666666667,75.53333333333335,61.26666666666667,79.23333333333333,63.20000000000001,75.56666666666668,79.5,77.89999999999999,77.76666666666667,64.36666666666667,65.36666666666666,73.3,69.26666666666667
ind_2019_14,ind_2019,tb_2019_14,tbvsind_2019_14,ind,indianapoliscolts,TampaBayBuccaneers,12/08,1:00pm,L,2019/12/08,20191208,7.0,ind,tb,tb,ind,0,2019.0,12.0,0.3333333333333333,14.0,13926.0,22.333333333333332,21.333333333333332,76.53333333333335,74.73333333333333,60.46666666666666,81.53333333333333,65.16666666666667,73.46666666666667,75.33333333333333,71.06666666666666,67.36666666666667,62.666666666666664,63.70000000000001,70.3,65.89999999999999
ind_2019_15,ind_2019,no_2019_15,novsind_2019_15,ind,indianapoliscolts,NewOrleansSaints,12/16,8:15pm,L,2019/12/16,20191216,8.0,ind,no,no,ind,0,2019.0,13.0,0.6666666666666666,14.0,13942.666666666666,23.0,29.666666666666668,66.5,67.06666666666666,55.4,75.73333333333333,61.53333333333334,62.166666666666664,72.13333333333334,63.03333333333333,63.20000000000001,62.0,62.46666666666667,60.5,64.19999999999999
ind_2019_16,ind_2019,car_2019_16,indvscar_2019_16,ind,indianapoliscolts,CarolinaPanthers,12/22,1:00pm,W,2019/12/22,20191222,6.0,ind,car,ind,car,1,2019.0,14.0,0.6666666666666666,14.0,13963.0,19.666666666666668,34.333333333333336,62.96666666666666,64.16666666666667,56.56666666666666,77.1,63.13333333333333,57.86666666666667,64.60000000000001,60.29999999999999,60.53333333333334,64.83333333333333,63.666666666666664,56.46666666666667,63.29999999999999
ind_2019_17,ind_2019,jax_2019_17,jaxvsind_2019_17,ind,indianapoliscolts,JacksonvilleJaguars,12/29,4:25pm,L,2019/12/29,20191229,7.0,ind,jax,jax,ind,0,2019.0,15.0,0.6666666666666666,14.0,13980.333333333334,26.666666666666668,26.0,67.83333333333333,65.60000000000001,56.93333333333334,71.2,57.46666666666667,68.46666666666665,68.80000000000001,64.1,66.66666666666667,66.36666666666667,60.53333333333334,59.666666666666664,66.46666666666665
ind_2020_1,ind_2020,jax_2020_1,jaxvsind_2020_1,ind,indianapoliscolts,JacksonvilleJaguars,09/13,1:00pm,L,2020/09/13,20200913,,ind,jax,jax,ind,0,,,,,,,,,,,,,,,,,,,,
ind_2020_2,ind_2020,min_2020_2,indvsmin_2020_2,ind,indianapoliscolts,MinnesotaVikings,09/20,1:00pm,W,2020/09/20,20200920,7.0,ind,min,ind,min,1,2020.0,1.0,1.0,14.0,18538.0,20.0,27.0,69.1,68.9,69.5,69.4,65.6,62.2,67.6,61.4,68.5,61.0,57.4,58.9,84.9
ind_2020_3,ind_2020,nyj_2020_3,indvsnyj_2020_3,ind,indianapoliscolts,NewYorkJets,09/27,4:05pm,W,2020/09/27,20200927,7.0,ind,nyj,ind,nyj,1,2020.0,1.5,0.5,14.0,18545.0,24.0,19.0,75.75,75.35,74.2,72.1,69.94999999999999,64.95,73.8,66.3,61.2,63.55,63.349999999999994,69.85,70.55000000000001
ind_2020_4,ind_2020,chi_2020_4,chivsind_2020_4,ind,indianapoliscolts,ChicagoBears,10/04,4:25pm,W,2020/10/04,20201004,7.0,ind,chi,chi,ind,1,2020.0,2.0,0.3333333333333333,14.0,18554.333333333332,28.0,15.0,77.33333333333333,76.53333333333335,76.86666666666667,72.7,73.0,65.16666666666667,69.13333333333333,68.56666666666666,62.06666666666666,59.06666666666666,64.33333333333333,71.13333333333334,68.66666666666667
ind_2020_5,ind_2020,cle_2020_5,clevsind_2020_5,ind,indianapoliscolts,ClevelandBrowns,10/11,4:25pm,L,2020/10/11,20201011,7.0,ind,cle,cle,ind,0,2020.0,3.0,0.3333333333333333,14.0,18569.0,27.666666666666668,9.666666666666666,77.36666666666667,74.60000000000001,72.03333333333335,71.76666666666667,74.56666666666666,64.53333333333335,65.13333333333334,70.96666666666665,64.66666666666667,56.96666666666667,68.73333333333333,71.56666666666666,65.10000000000001
ind_2020_6,ind_2020,cin_2020_6,indvscin_2020_6,ind,indianapoliscolts,CincinnatiBengals,10/18,1:00pm,W,2020/10/18,20201018,7.0,ind,cin,ind,cin,1,2020.0,4.0,0.6666666666666666,14.0,18587.333333333332,26.0,16.666666666666668,71.63333333333334,69.43333333333332,58.833333333333336,69.73333333333333,71.53333333333332,63.93333333333334,67.89999999999999,65.83333333333333,69.03333333333333,52.800000000000004,63.06666666666666,62.20000000000001,72.63333333333334
ind_2020_8,ind_2020,det_2020_8,detvsind_2020_8,ind,indianapoliscolts,DetroitLions,11/01,1:00pm,W,2020/11/01,20201101,14.0,ind,det,det,ind,1,2020.0,5.0,0.6666666666666666,14.0,18600.333333333332,24.333333333333332,23.333333333333332,70.2,68.99999999999999,59.56666666666666,65.73333333333333,69.23333333333333,64.39999999999999,70.1,62.1,66.0,62.53333333333334,62.833333333333336,58.93333333333334,77.63333333333333
ind_2020_9,ind_2020,bal_2020_9,indvsbal_2020_9,ind,indianapoliscolts,BaltimoreRavens,11/08,1:00pm,L,2020/11/08,20201108,7.0,ind,bal,ind,bal,0,2020.0,6.333333333333333,0.6666666666666666,14.0,18620.666666666668,31.666666666666668,26.666666666666668,69.4,71.86666666666666,65.86666666666667,67.4,67.86666666666667,65.13333333333333,73.86666666666666,58.366666666666674,64.3,70.46666666666665,61.43333333333334,54.03333333333334,77.33333333333333
ind_2020_10,ind_2020,ten_2020_10,tenvsind_2020_10,ind,indianapoliscolts,TennesseeTitans,11/12,8:20pm,W,2020/11/12,20201112,4.0,ind,ten,ten,ind,1,2020.0,7.666666666666667,0.3333333333333333,14.0,18636.666666666668,27.333333333333332,24.0,70.96666666666667,70.8,70.23333333333333,72.46666666666667,66.43333333333334,65.16666666666667,64.8,63.76666666666667,66.46666666666667,79.16666666666667,64.86666666666666,58.73333333333333,75.5
ind_2020_11,ind_2020,gb_2020_11,indvsgb_2020_11,ind,indianapoliscolts,GreenBayPackers,11/22,4:25pm,W,2020/11/22,20201122,10.0,ind,gb,ind,gb,1,2020.0,9.0,0.6666666666666666,14.0,18654.666666666668,28.333333333333332,20.666666666666668,70.7,70.3,65.06666666666666,80.60000000000001,63.9,68.06666666666668,66.86666666666666,64.0,66.39999999999999,75.43333333333332,71.5,58.699999999999996,76.5
ind_2020_12,ind_2020,ten_2020_12,indvsten_2020_12,ind,indianapoliscolts,TennesseeTitans,11/29,1:00pm,L,2020/11/29,20201129,7.0,ind,ten,ind,ten,0,2020.0,10.0,0.3333333333333333,14.0,18668.666666666668,26.0,24.0,74.8,72.26666666666667,69.3,81.06666666666666,65.66666666666667,73.7,63.26666666666666,67.63333333333334,63.13333333333333,72.76666666666667,71.7,65.96666666666665,77.43333333333334
ind_2020_13,ind_2020,hou_2020_13,houvsind_2020_13,ind,indianapoliscolts,HoustonTexans,12/06,1:00pm,W,2020/12/06,20201206,7.0,ind,hou,hou,ind,1,2020.0,11.0,0.3333333333333333,14.0,18683.333333333332,31.333333333333332,31.0,68.39999999999999,72.2,70.6,70.13333333333334,67.26666666666667,72.10000000000001,63.86666666666667,55.566666666666684,50.46666666666667,63.53333333333333,73.2,56.23333333333334,73.7
ind_2020_14,ind_2020,lv_2020_14,lvvsind_2020_14,ind,indianapoliscolts,LasVegasRaiders,12/13,4:05pm,W,2020/12/13,20201213,7.0,ind,lv,lv,ind,1,2020.0,12.0,0.3333333333333333,14.0,18698.666666666668,28.666666666666668,32.0,69.89999999999999,72.93333333333332,74.39999999999999,58.300000000000004,70.36666666666666,69.60000000000001,65.60000000000001,58.866666666666674,53.199999999999996,63.93333333333334,68.3,58.80000000000001,69.2
ind_2020_15,ind_2020,hou_2020_15,indvshou_2020_15,ind,indianapoliscolts,HoustonTexans,12/20,1:00pm,W,2020/12/20,20201220,7.0,ind,hou,ind,hou,1,2020.0,13.0,0.6666666666666666,14.0,18714.666666666668,32.0,30.666666666666668,70.89999999999999,72.6,69.56666666666666,62.300000000000004,71.33333333333333,68.96666666666667,66.83333333333333,61.6,56.53333333333333,55.1,63.56666666666666,64.93333333333334,68.06666666666666
ind_2020_16,ind_2020,pit_2020_16,pitvsind_2020_16,ind,indianapoliscolts,PittsburghSteelers,12/27,1:00pm,L,2020/12/27,20201227,7.0,ind,pit,pit,ind,0,2020.0,14.0,0.6666666666666666,14.0,18729.333333333332,32.333333333333336,22.333333333333332,78.56666666666668,78.86666666666666,74.33333333333331,64.46666666666667,72.76666666666667,74.6,75.3,69.16666666666667,62.03333333333333,57.26666666666667,63.56666666666666,71.93333333333335,68.8
ind_2020_17,ind_2020,jax_2020_17,indvsjax_2020_17,ind,indianapoliscolts,JacksonvilleJaguars,01/03,4:25pm,W,2020/01/03,20200103,,ind,jax,ind,jax,1,2020.0,15.0,0.6666666666666666,14.0,18747.333333333332,31.666666666666668,25.0,75.76666666666667,75.2,64.73333333333333,61.13333333333333,69.73333333333333,78.03333333333333,75.03333333333332,68.53333333333335,71.26666666666667,62.36666666666667,59.0,70.86666666666667,65.96666666666667
ind_2021_1,ind_2021,sea_2021_1,indvssea_2021_1,ind,indianapoliscolts,SeattleSeahawks,09/12,1:00pm,L,2021/09/12,20210912,,ind,sea,ind,sea,0,,,,,,,,,,,,,,,,,,,,
ind_2021_2,ind_2021,lar_2021_2,indvslar_2021_2,ind,indianapoliscolts,LosAngelesRams,09/19,1:00pm,L,2021/09/19,20210919,7.0,ind,lar,ind,lar,0,2021.0,1.0,0.0,14.0,19615.0,16.0,28.0,63.2,64.0,65.3,52.3,66.6,56.0,58.8,59.5,66.1,31.5,72.8,44.8,64.0
ind_2021_3,ind_2021,ten_2021_3,tenvsind_2021_3,ind,indianapoliscolts,TennesseeTitans,09/26,1:00pm,L,2021/09/26,20210926,7.0,ind,ten,ten,ind,0,2021.0,1.5,0.0,14.0,19622.0,20.0,27.5,62.8,61.8,61.349999999999994,44.45,66.25,61.55,55.349999999999994,60.0,68.3,41.55,65.95,47.4,65.95
ind_2021_4,ind_2021,mia_2021_4,miavsind_2021_4,ind,indianapoliscolts,MiamiDolphins,10/03,1:00pm,W,2021/10/03,20211003,7.0,ind,mia,mia,ind,1,2021.0,2.0,0.3333333333333333,14.0,19631.0,18.666666666666668,26.666666666666668,63.199999999999996,63.23333333333333,62.666666666666664,43.73333333333333,64.06666666666666,68.63333333333333,59.699999999999996,59.699999999999996,68.03333333333333,42.699999999999996,63.73333333333333,47.76666666666667,66.06666666666666
ind_2021_5,ind_2021,bal_2021_5,balvsind_2021_5,ind,indianapoliscolts,BaltimoreRavens,10/11,8:15pm,L,2021/10/11,20211011,8.0,ind,bal,bal,ind,0,2021.0,3.0,0.6666666666666666,14.0,19646.333333333332,22.333333333333332,23.0,65.36666666666666,62.23333333333333,65.16666666666667,40.36666666666667,63.46666666666667,75.63333333333333,53.6,65.26666666666667,75.16666666666667,55.03333333333333,64.3,54.36666666666667,69.03333333333335
ind_2021_6,ind_2021,hou_2021_6,indvshou_2021_6,ind,indianapoliscolts,HoustonTexans,10/17,1:00pm,W,2021/10/17,20211017,6.0,ind,hou,ind,hou,1,2021.0,4.0,1.0,14.0,19665.666666666668,22.666666666666668,24.333333333333332,65.86666666666666,68.66666666666667,69.66666666666667,52.833333333333336,66.66666666666667,76.10000000000001,61.06666666666666,61.13333333333333,72.96666666666667,57.93333333333334,63.666666666666664,51.699999999999996,67.89999999999999
ind_2021_7,ind_2021,sf_2021_7,sfvsind_2021_7,ind,indianapoliscolts,SanFrancisco49ers,10/24,8:20pm,W,2021/10/24,20211024,7.0,ind,sf,sf,ind,1,2021.0,5.0,0.6666666666666666,14.0,19680.333333333332,27.666666666666668,17.0,73.26666666666667,73.16666666666667,79.30000000000001,58.0,69.16666666666667,68.56666666666666,64.6,67.96666666666667,78.63333333333334,66.23333333333333,66.76666666666667,58.5,70.03333333333333
ind_2021_8,ind_2021,ten_2021_8,indvsten_2021_8,ind,indianapoliscolts,TennesseeTitans,10/31,1:00pm,L,2021/10/31,20211031,7.0,ind,ten,ind,ten,0,2021.0,6.0,0.6666666666666666,14.0,19697.666666666668,28.666666666666668,17.333333333333332,71.66666666666667,71.93333333333334,70.46666666666667,68.8,67.53333333333333,63.93333333333333,69.63333333333333,67.06666666666666,66.36666666666667,65.66666666666667,66.46666666666665,63.6,66.76666666666667
ind_2021_9,ind_2021,nyj_2021_9,indvsnyj_2021_9,ind,indianapoliscolts,NewYorkJets,11/04,8:20pm,W,2021/11/04,20211104,4.0,ind,nyj,ind,nyj,1,2021.0,7.0,0.3333333333333333,14.0,19709.666666666668,30.666666666666668,18.333333333333332,71.10000000000001,65.3,61.4,66.06666666666666,61.833333333333336,68.33333333333333,66.46666666666665,72.06666666666666,61.699999999999996,66.03333333333333,73.16666666666667,71.36666666666667,68.43333333333334
ind_2021_10,ind_2021,jax_2021_10,indvsjax_2021_10,ind,indianapoliscolts,JacksonvilleJaguars,11/14,1:00pm,W,2021/11/14,20211114,10.0,ind,jax,ind,jax,1,2021.0,8.0,0.3333333333333333,14.0,19722.0,35.333333333333336,27.333333333333332,69.03333333333335,67.46666666666665,56.30000000000001,75.99999999999999,63.199999999999996,74.76666666666667,66.83333333333333,66.7,56.333333333333336,63.69999999999999,76.59999999999998,65.2,66.76666666666667
ind_2021_11,ind_2021,buf_2021_11,bufvsind_2021_11,ind,indianapoliscolts,BuffaloBills,11/21,1:00pm,W,2021/11/21,20211121,7.0,ind,buf,buf,ind,1,2021.0,9.0,0.0,14.0,19733.333333333332,33.0,27.0,72.53333333333335,72.56666666666666,59.26666666666667,69.63333333333333,65.83333333333333,80.06666666666666,75.16666666666667,64.56666666666666,56.5,66.96666666666665,75.43333333333334,61.53333333333333,71.73333333333333
ind_2021_12,ind_2021,tb_2021_12,indvstb_2021_12,ind,indianapoliscolts,TampaBayBuccaneers,11/28,1:00pm,L,2021/11/28,20211128,7.0,ind,tb,ind,tb,0,2021.0,10.0,0.3333333333333333,14.0,19745.0,36.333333333333336,20.666666666666668,77.33333333333333,78.8,66.83333333333336,61.86666666666667,66.96666666666667,81.13333333333334,79.63333333333333,65.56666666666666,57.666666666666664,66.39999999999999,70.6,62.79999999999999,70.86666666666667
ind_2021_13,ind_2021,hou_2021_13,houvsind_2021_13,ind,indianapoliscolts,HoustonTexans,12/05,1:00pm,W,2021/12/05,20211205,7.0,ind,hou,hou,ind,1,2021.0,11.0,0.3333333333333333,14.0,19760.666666666668,31.666666666666668,23.333333333333332,73.83333333333333,74.9,67.13333333333334,54.36666666666667,65.89999999999999,77.7,74.96666666666665,62.4,49.833333333333336,60.73333333333334,62.69999999999999,66.93333333333332,75.13333333333334
ind_2021_15,ind_2021,ne_2021_15,indvsne_2021_15,ind,indianapoliscolts,NewEnglandPatriots,12/18,8:20pm,W,2021/12/18,20211218,13.0,ind,ne,ind,ne,1,2021.0,12.0,0.6666666666666666,14.0,19775.666666666668,34.333333333333336,17.666666666666668,77.26666666666667,76.60000000000001,70.50000000000001,56.699999999999996,67.43333333333332,74.2,75.53333333333332,67.83333333333333,58.06666666666666,58.46666666666666,57.29999999999999,73.8,74.30000000000001
ind_2021_16,ind_2021,ari_2021_16,arivsind_2021_16,ind,indianapoliscolts,ArizonaCardinals,12/25,8:15pm,W,2021/12/25,20211225,7.0,ind,ari,ari,ind,1,2021.0,13.333333333333334,0.3333333333333333,14.0,19796.0,29.666666666666668,18.333333333333332,75.86666666666666,72.83333333333333,57.26666666666667,61.1,65.63333333333334,72.36666666666667,74.66666666666667,68.76666666666667,63.0,63.03333333333333,55.4,75.19999999999999,82.39999999999999
ind_2021_17,ind_2021,lv_2021_17,indvslv_2021_17,ind,indianapoliscolts,LasVegasRaiders,01/02,1:00pm,L,2021/01/02,20210102,,ind,lv,ind,lv,0,2021.0,14.666666666666666,0.6666666666666666,14.0,19814.666666666668,26.666666666666668,11.0,76.36666666666667,70.36666666666667,55.63333333333335,56.43333333333334,66.4,66.30000000000001,74.39999999999999,74.76666666666667,69.66666666666667,76.93333333333332,59.06666666666666,77.63333333333333,76.56666666666666
ind_2021_18,ind_2021,jax_2021_18,jaxvsind_2021_18,ind,indianapoliscolts,JacksonvilleJaguars,01/09,1:00pm,L,2021/01/09,20210109,7.0,ind,jax,jax,ind,0,2021.0,16.0,0.3333333333333333,14.0,19834.333333333332,23.0,18.666666666666668,70.33333333333333,66.86666666666667,51.63333333333335,60.833333333333336,62.20000000000001,66.80000000000001,71.73333333333333,68.23333333333333,66.69999999999999,73.93333333333334,63.533333333333324,65.76666666666665,69.3
ind_2022_1,ind_2022,hou_2022_1,houvsind_2022_1,ind,indianapoliscolts,HoustonTexans,09/11,1:00pm,T,2022/09/11,20220911,NaT,ind,hou,hou,ind,0,,,,,,,,,,,,,,,,,,,,
ind_2022_2,ind_2022,jax_2022_2,jaxvsind_2022_2,ind,indianapoliscolts,JacksonvilleJaguars,09/18,1:00pm,L,2022/09/18,20220918,7,ind,jax,jax,ind,0,2022.0,1.0,1.0,14.0,23102.0,20.0,20.0,64.7,67.5,61.2,58.7,64.5,63.5,74.3,60.3,65.7,62.0,62.1,53.9,67.2
ind_2022_3,ind_2022,kc_2022_3,indvskc_2022_3,ind,indianapoliscolts,KansasCityChiefs,09/25,1:00pm,W,2022/09/25,20220925,7,ind,kc,ind,kc,1,2022.0,1.5,1.0,14.0,23109.0,10.0,22.0,62.900000000000006,61.6,56.5,55.1,63.25,61.5,63.5,62.75,69.85,69.25,58.0,57.65,69.4
ind_2022_4,ind_2022,kc_2022_4,indvskc_2022_4,ind,indianapoliscolts,KansasCityChiefs,09/25,1:00pm,W,2022/09/25,20220925,7,ind,kc,ind,kc,,2022.0,2.0,0.6666666666666666,14.0,23117.333333333332,13.333333333333334,20.333333333333332,65.60000000000001,63.46666666666667,55.93333333333334,62.63333333333333,64.06666666666666,61.73333333333333,64.06666666666666,64.13333333333334,73.0,66.43333333333334,57.9,58.53333333333333,71.36666666666666
jax_2014_1,jax_2014,phi_2014_1,phivsjax_2014_1,jax,jacksonvillejaguars,PhiladelphiaEagles,09/07,1:00pm,L,2014/09/07,20140907,,jax,phi,phi,jax,0,,,,,,,,,,,,,,,,,,,,
jax_2014_2,jax_2014,was_2014_2,wasvsjax_2014_2,jax,jacksonvillejaguars,WashingtonRedskins,09/14,1:00pm,L,2014/09/14,20140914,7.0,jax,was,was,jax,0,2014.0,1.0,1.0,15.0,3082.0,17.0,34.0,58.2,56.9,61.6,72.7,63.5,51.7,40.1,61.1,45.8,37.8,75.1,62.3,56.7
jax_2014_3,jax_2014,ind_2014_3,jaxvsind_2014_3,jax,jacksonvillejaguars,IndianapolisColts,09/21,1:00pm,L,2014/09/21,20140921,7.0,jax,ind,jax,ind,0,2014.0,1.5,1.0,15.0,3090.0,13.5,37.5,51.35,49.3,47.150000000000006,62.55,58.35,49.2,45.650000000000006,55.55,51.349999999999994,41.75,66.25,55.3,61.85
jax_2014_4,jax_2014,lac_2014_4,lacvsjax_2014_4,jax,jacksonvillejaguars,LosAngelesChargers,09/28,4:05pm,L,2014/09/28,20140928,7.0,jax,lac,lac,jax,0,2014.0,2.0,0.6666666666666666,15.0,3097.0,14.666666666666666,39.666666666666664,50.1,50.666666666666664,45.333333333333336,66.56666666666666,55.666666666666664,54.333333333333336,51.23333333333333,52.63333333333333,52.06666666666666,41.86666666666667,61.333333333333336,53.133333333333326,58.699999999999996
jax_2014_5,jax_2014,pit_2014_5,jaxvspit_2014_5,jax,jacksonvillejaguars,PittsburghSteelers,10/05,1:00pm,L,2014/10/05,20141005,7.0,jax,pit,jax,pit,0,2014.0,3.0,0.6666666666666666,15.0,3113.0,13.666666666666666,39.333333333333336,52.6,52.93333333333334,42.76666666666667,67.13333333333333,56.833333333333336,53.93333333333334,58.73333333333334,52.9,65.66666666666667,59.333333333333336,56.96666666666667,48.23333333333333,63.03333333333334
jax_2014_6,jax_2014,ten_2014_6,tenvsjax_2014_6,jax,jacksonvillejaguars,TennesseeTitans,10/12,1:00pm,L,2014/10/12,20141012,7.0,jax,ten,ten,jax,0,2014.0,4.0,0.3333333333333333,15.0,3127.0,13.333333333333334,31.333333333333332,58.300000000000004,58.833333333333336,49.29999999999999,71.39999999999999,59.36666666666667,57.46666666666666,63.56666666666666,57.300000000000004,67.43333333333332,70.56666666666668,56.23333333333333,53.53333333333334,61.70000000000001
jax_2014_7,jax_2014,cle_2014_7,jaxvscle_2014_7,jax,jacksonvillejaguars,ClevelandBrowns,10/19,1:00pm,W,2014/10/19,20141019,7.0,jax,cle,jax,cle,1,2014.0,5.0,0.6666666666666666,15.0,3143.0,12.333333333333334,22.0,62.86666666666667,63.53333333333333,58.300000000000004,66.73333333333333,64.5,58.1,62.43333333333334,59.833333333333336,68.89999999999999,72.3,60.53333333333333,54.20000000000001,60.56666666666666
jax_2014_8,jax_2014,mia_2014_8,jaxvsmia_2014_8,jax,jacksonvillejaguars,MiamiDolphins,10/26,1:00pm,L,2014/10/26,20141026,7.0,jax,mia,jax,mia,0,2014.0,6.0,0.3333333333333333,15.0,3157.0,15.666666666666666,13.0,65.49999999999999,64.56666666666666,55.166666666666664,68.56666666666666,64.13333333333334,65.13333333333333,63.23333333333333,64.63333333333333,67.13333333333333,69.7,64.13333333333333,59.333333333333336,55.76666666666667
jax_2014_9,jax_2014,cin_2014_9,cinvsjax_2014_9,jax,jacksonvillejaguars,CincinnatiBengals,11/02,1:00pm,L,2014/11/02,20141102,7.0,jax,cin,cin,jax,0,2014.0,7.0,0.3333333333333333,15.0,3171.6666666666665,17.0,16.333333333333332,62.76666666666666,62.633333333333326,50.53333333333333,66.63333333333334,64.00000000000001,61.19999999999999,64.36666666666666,64.43333333333334,63.26666666666666,62.13333333333335,67.56666666666666,59.79999999999999,48.400000000000006
jax_2014_10,jax_2014,dal_2014_10,jaxvsdal_2014_10,jax,jacksonvillejaguars,DallasCowboys,11/09,1:00pm,L,2014/11/09,20141109,7.0,jax,dal,jax,dal,0,2014.0,8.0,0.3333333333333333,15.0,3184.0,20.0,22.0,62.66666666666666,61.56666666666666,42.63333333333333,72.49999999999999,63.76666666666667,56.76666666666667,69.8,65.13333333333334,62.9,64.36666666666667,63.06666666666666,62.49999999999999,51.300000000000004
jax_2014_12,jax_2014,ind_2014_12,indvsjax_2014_12,jax,jacksonvillejaguars,IndianapolisColts,11/23,1:00pm,L,2014/11/23,20141123,14.0,jax,ind,ind,jax,0,2014.0,9.0,0.3333333333333333,15.0,3197.3333333333335,17.666666666666668,30.333333333333332,57.36666666666665,59.46666666666666,44.5,64.63333333333333,64.89999999999999,50.43333333333334,67.8,57.93333333333333,54.16666666666666,52.43333333333334,56.43333333333334,60.333333333333336,55.53333333333334
jax_2014_13,jax_2014,nyg_2014_13,jaxvsnyg_2014_13,jax,jacksonvillejaguars,NewYorkGiants,11/30,1:00pm,W,2014/11/30,20141130,7.0,jax,nyg,jax,nyg,1,2014.0,10.333333333333334,0.6666666666666666,15.0,3216.0,14.333333333333334,29.0,58.16666666666666,57.300000000000004,42.199999999999996,66.53333333333332,62.63333333333333,51.93333333333334,65.10000000000001,60.199999999999996,60.93333333333333,57.1,59.93333333333334,58.166666666666664,54.9
jax_2014_14,jax_2014,hou_2014_14,jaxvshou_2014_14,jax,jacksonvillejaguars,HoustonTexans,12/07,1:00pm,L,2014/12/07,20141207,7.0,jax,hou,jax,hou,0,2014.0,11.666666666666666,0.3333333333333333,15.0,3236.3333333333335,15.0,26.0,61.86666666666665,57.166666666666664,47.166666666666664,61.79999999999999,62.699999999999996,54.166666666666664,60.63333333333333,67.60000000000001,67.06666666666666,55.400000000000006,72.2,59.73333333333333,48.93333333333334
jax_2014_15,jax_2014,bal_2014_15,balvsjax_2014_15,jax,jacksonvillejaguars,BaltimoreRavens,12/14,1:00pm,L,2014/12/14,20141214,7.0,jax,bal,bal,jax,0,2014.0,13.0,0.3333333333333333,15.0,3255.6666666666665,13.666666666666666,24.666666666666668,63.79999999999999,57.099999999999994,48.56666666666666,71.39999999999998,58.166666666666664,55.666666666666664,61.4,71.1,69.16666666666666,59.83333333333334,75.86666666666666,64.33333333333333,47.0
