team_id,week,year,spread_favorite,over_under_line,fav_cover,starting_spread,Total Score Open,spread_movement,ou_movement,strong_movement,fav_team_stronger,total_dvoa,off_dvoa,off_pass_dvoa,off_rush_dvoa,def_dvoa,def_pass_dvoa,def_rush_dvoa,special_teams_dvoa,pa,pf,overall_performance,offense,pass,pass_blocking,receiving,rushing,run_blocking,defense,rush_defense,tackling,pass_rush,coverage,team_favorite_id,home_matchup_id,dawgfav_homeoraway,dawgprecip,dawgdome,dawgtemperature,dawgwind_mph,dawgtotal_dvoa,dawgoff_dvoa,dawgoff_pass_dvoa,dawgoff_rush_dvoa,dawgdef_dvoa,dawgdef_pass_dvoa,dawgdef_rush_dvoa,dawgspecial_teams_dvoa,dawgunique_team_id,dawgpf,dawgpa,dawgoverall_performance,dawgoffense,dawgpass,dawgpass_blocking,dawgreceiving,dawgrushing,dawgrun_blocking,dawgdefense,dawgrush_defense,dawgtackling,dawgpass_rush,dawgcoverage
ari_2014_13,13,2014.0,-1.5,45.5,no cover,-1.0,44.5,2.5,1.0,0,0,0.6166666666666667,0.5233333333333333,0.48666666666666664,0.5333333333333333,0.6133333333333333,0.63,0.5066666666666667,0.4733333333333334,13.0,16.0,69.33333333333333,66.3,56.73333333333333,71.80000000000001,71.3,57.300000000000004,61.366666666666674,69.53333333333335,72.10000000000001,55.53333333333333,60.43333333333334,66.46666666666665,ari,atlvsari_2014_13,1,0,1,70,0,0.5733333333333334,0.6233333333333334,0.56,0.6033333333333334,0.3566666666666667,0.47000000000000003,0.3133333333333333,0.5866666666666666,atl_2014_13,23.333333333333332,20.0,73.83333333333333,70.3,67.0,74.83333333333333,66.13333333333333,65.8,64.23333333333333,68.2,73.13333333333334,65.7,59.56666666666666,65.39999999999999
pit_2014_15,15,2014.0,-3.0,55.0,cover,0.0,53.5,-3.0,1.5,1,1,0.5666666666666667,0.7233333333333333,0.56,0.7866666666666666,0.22999999999999998,0.31,0.3366666666666666,0.5866666666666668,26.666666666666668,33.666666666666664,73.33333333333333,77.53333333333333,63.1,75.39999999999999,72.26666666666667,77.7,73.23333333333333,57.86666666666667,68.1,63.4,59.73333333333333,50.46666666666667,pit,atlvspit_2014_15,1,0,1,70,0,0.6066666666666666,0.66,0.59,0.59,0.3433333333333333,0.5000000000000001,0.21666666666666667,0.6233333333333334,atl_2014_15,30.0,29.0,70.16666666666667,76.4,66.83333333333333,81.26666666666667,73.2,71.03333333333333,65.76666666666667,52.53333333333333,56.63333333333333,51.699999999999996,55.9,51.5
car_2015_16,16,2015.0,-7.0,45.5,no cover,-7.0,47.0,0.0,-1.5,0,0,0.6666666666666666,0.5833333333333334,0.63,0.5466666666666667,0.49333333333333335,0.6233333333333334,0.39333333333333337,0.5233333333333333,24.333333333333332,39.0,80.39999999999999,80.76666666666667,85.06666666666666,78.13333333333333,75.16666666666667,61.133333333333326,69.26666666666667,69.16666666666667,63.900000000000006,64.53333333333333,67.46666666666665,70.63333333333334,car,atlvscar_2015_16,1,0,1,70,0,0.4066666666666667,0.3666666666666667,0.39666666666666667,0.4766666666666666,0.3333333333333333,0.4266666666666667,0.37333333333333335,0.5666666666666668,atl_2015_16,14.0,26.0,64.43333333333334,64.63333333333334,59.4,74.56666666666666,63.966666666666676,55.79999999999999,67.10000000000001,61.33333333333335,65.43333333333334,57.5,65.36666666666667,54.93333333333334
car_2016_4,4,2016.0,-3.0,48.5,no cover,-3.5,50.0,0.5,-1.5,0,0,0.5166666666666667,0.57,0.48,0.5633333333333334,0.5033333333333333,0.48,0.6133333333333333,0.3833333333333333,23.333333333333332,25.333333333333332,68.46666666666665,67.06666666666666,70.23333333333333,75.66666666666667,67.39999999999999,57.166666666666664,59.13333333333333,68.33333333333333,67.2,63.36666666666667,63.23333333333333,64.76666666666667,car,atlvscar_2016_4,1,0,1,70,0,0.6166666666666667,0.7266666666666667,0.62,0.56,0.34,0.39666666666666667,0.39999999999999997,0.6233333333333334,atl_2016_4,34.666666666666664,30.333333333333332,70.86666666666667,77.8,65.56666666666666,75.93333333333334,75.89999999999999,63.93333333333334,76.39999999999999,56.03333333333333,52.5,43.199999999999996,56.9,59.63333333333333
phi_2019_2,2,2019.0,-1.0,53.0,no cover,-1.0,51.0,0.0,2.0,0,0,0.31,0.75,0.72,0.68,0.13,0.0,0.57,0.52,27.0,32.0,78.7,87.8,90.7,81.5,79.7,69.7,72.4,55.5,68.8,43.9,61.2,49.5,phi,atlvsphi_2019_2,1,0,1,70,0,0.35,0.54,0.52,0.47,0.46,0.32,0.33,0.41,atl_2019_2,12.0,28.0,63.6,63.1,62.3,64.7,68.5,44.3,51.0,64.1,59.0,58.7,91.3,49.0
lar_2019_7,7,2019.0,-3.0,54.5,cover,-3.0,53.0,0.0,1.5,0,0,0.4366666666666667,0.6133333333333333,0.51,0.7799999999999999,0.4566666666666667,0.2866666666666667,0.42,0.49666666666666665,35.0,25.333333333333332,68.63333333333334,66.2,62.599999999999994,46.866666666666674,68.39999999999999,64.83333333333333,62.0,66.60000000000001,70.89999999999999,50.23333333333333,76.03333333333333,53.4,lar,atlvslar_2019_7,1,0,1,70,0,0.4200000000000001,0.6566666666666666,0.5966666666666667,0.6699999999999999,0.4266666666666666,0.22999999999999998,0.48,0.41333333333333333,atl_2019_7,25.0,37.0,63.0,69.16666666666667,71.5,60.53333333333333,69.8,58.53333333333333,61.166666666666664,56.0,71.0,58.23333333333333,59.96666666666666,46.63333333333333
sea_2019_8,8,2019.0,-7.5,48.5,no cover,-6.5,53.0,-1.0,-4.5,0,1,0.5433333333333334,0.7166666666666667,0.7599999999999999,0.6433333333333334,0.5333333333333333,0.45999999999999996,0.37666666666666665,0.4000000000000001,29.0,26.0,71.73333333333333,74.43333333333334,79.56666666666666,49.63333333333333,73.96666666666667,69.03333333333333,59.833333333333336,64.5,64.56666666666666,50.4,57.9,66.10000000000001,sea,atlvssea_2019_8,1,0,1,70,0,0.3166666666666667,0.57,0.5433333333333333,0.5633333333333334,0.39333333333333326,0.21,0.4566666666666667,0.39666666666666667,atl_2019_8,25.0,41.333333333333336,63.36666666666667,70.33333333333333,71.23333333333333,59.199999999999996,72.13333333333334,59.29999999999999,61.133333333333326,54.76666666666667,72.5,61.199999999999996,55.666666666666664,43.800000000000004
no_2019_13,13,2019.0,-7.0,48.0,cover,-6.5,50.0,-0.5,-2.0,0,1,0.6,0.6966666666666667,0.61,0.7666666666666666,0.5666666666666665,0.45999999999999996,0.4633333333333334,0.5300000000000001,24.666666666666668,25.666666666666668,77.10000000000001,74.36666666666666,76.43333333333334,71.26666666666667,66.06666666666666,68.2,73.76666666666667,70.43333333333334,73.36666666666667,69.06666666666668,71.46666666666667,62.20000000000001,no,atlvsno_2019_13,1,0,1,70,0,0.5066666666666667,0.5533333333333333,0.5466666666666667,0.6166666666666667,0.6,0.5166666666666666,0.3566666666666667,0.5133333333333333,atl_2019_13,25.666666666666668,15.666666666666666,67.86666666666666,63.86666666666665,65.16666666666667,59.4,68.0,61.4,53.1,67.46666666666665,54.79999999999999,62.43333333333334,64.16666666666667,68.16666666666667
lv_2020_12,12,2020.0,-3.0,53.5,no cover,-3.0,55.5,0.0,-2.0,0,0,0.5266666666666667,0.6566666666666666,0.6966666666666667,0.67,0.4166666666666667,0.3866666666666667,0.3666666666666667,0.5933333333333334,24.333333333333332,33.0,72.26666666666667,76.63333333333334,86.63333333333333,60.23333333333333,67.60000000000001,74.2,59.93333333333333,60.06666666666666,51.0,52.93333333333334,59.4,65.43333333333332,lv,atlvslv_2020_12,1,0,1,70,0,0.38999999999999996,0.5166666666666667,0.68,0.5066666666666667,0.36999999999999994,0.34333333333333327,0.4366666666666667,0.5233333333333334,atl_2020_12,22.666666666666668,22.666666666666668,68.5,66.96666666666665,68.2,47.833333333333336,69.06666666666666,61.1,62.46666666666667,66.03333333333333,61.53333333333333,58.26666666666667,72.03333333333333,63.16666666666666
no_2020_13,13,2020.0,-2.5,46.0,cover,-3.0,47.5,0.5,-1.5,0,0,0.6566666666666667,0.5666666666666667,0.5399999999999999,0.7599999999999999,0.7466666666666667,0.6733333333333333,0.6,0.5633333333333334,8.333333333333334,27.333333333333332,72.73333333333333,65.53333333333335,52.53333333333333,56.4,65.93333333333332,64.33333333333333,67.0,76.39999999999999,72.76666666666667,62.599999999999994,66.0,74.80000000000001,no,atlvsno_2020_13,1,0,1,70,0,0.43333333333333335,0.43,0.6133333333333333,0.45999999999999996,0.5333333333333333,0.41,0.6466666666666666,0.5166666666666666,atl_2020_13,28.666666666666668,19.0,70.16666666666667,66.73333333333333,68.76666666666667,53.666666666666664,67.2,58.63333333333333,64.2,68.36666666666666,68.06666666666666,60.36666666666667,76.03333333333333,59.6
tb_2020_15,15,2020.0,-6.0,49.5,no cover,-4.0,51.5,-2.0,-2.0,0,1,0.52,0.6766666666666667,0.7433333333333333,0.5933333333333334,0.41,0.35000000000000003,0.57,0.54,22.666666666666668,24.666666666666668,66.43333333333334,71.56666666666666,68.56666666666666,62.4,70.13333333333334,65.93333333333334,61.86666666666667,56.833333333333336,53.800000000000004,55.166666666666664,68.33333333333333,54.5,tb,atlvstb_2020_15,1,0,1,70,0,0.48,0.43999999999999995,0.5933333333333334,0.4533333333333333,0.6066666666666666,0.4366666666666667,0.6666666666666666,0.5066666666666667,atl_2020_15,25.333333333333332,15.666666666666666,75.03333333333333,70.56666666666668,72.13333333333334,63.23333333333334,67.36666666666666,65.66666666666667,61.633333333333326,72.7,71.13333333333334,57.23333333333333,69.23333333333333,67.96666666666667
was_2021_4,4,2021.0,-2.0,47.5,cover,-1.0,48.5,3.0,-1.0,1,0,0.43,0.5733333333333334,0.7133333333333334,0.46666666666666673,0.24666666666666667,0.19666666666666668,0.3566666666666667,0.5266666666666667,30.666666666666668,22.333333333333332,63.73333333333333,62.699999999999996,53.599999999999994,71.86666666666666,63.300000000000004,59.699999999999996,63.46666666666667,62.86666666666667,63.4,74.06666666666666,76.56666666666666,51.5,was,atlvswas_2021_4,1,0,1,70,0,0.29,0.43,0.6166666666666667,0.35000000000000003,0.26666666666666666,0.2066666666666667,0.38000000000000006,0.39999999999999997,atl_2021_4,16.0,31.333333333333332,63.20000000000001,63.56666666666666,58.666666666666664,55.866666666666674,65.8,64.06666666666666,61.699999999999996,59.9,61.0,61.5,62.53333333333334,56.23333333333333
ne_2021_11,11,2021.0,-7.0,47.0,cover,-5.5,46.5,-1.5,0.5,0,1,0.7200000000000001,0.64,0.73,0.64,0.59,0.48,0.4000000000000001,0.5433333333333333,12.333333333333334,32.0,83.33333333333333,79.73333333333333,76.83333333333333,67.9,69.66666666666667,76.53333333333335,76.23333333333333,76.3,60.29999999999999,68.56666666666666,69.83333333333333,80.06666666666666,ne,atlvsne_2021_11,1,0,1,70,0,0.2866666666666667,0.43,0.6166666666666667,0.30333333333333334,0.2933333333333334,0.2066666666666667,0.3666666666666667,0.2933333333333333,atl_2021_11,14.333333333333334,29.0,58.966666666666676,66.16666666666667,60.76666666666667,54.06666666666666,68.66666666666667,54.333333333333336,68.03333333333333,52.56666666666666,53.56666666666666,55.63333333333333,57.26666666666667,51.46666666666667
tb_2021_13,13,2021.0,-10.5,51.0,cover,-10.0,51.0,-0.5,0.0,0,1,0.5733333333333333,0.6466666666666666,0.69,0.7066666666666667,0.4100000000000001,0.32,0.3466666666666667,0.42999999999999994,23.333333333333332,29.0,75.60000000000001,73.89999999999999,72.26666666666667,80.13333333333334,64.53333333333332,78.36666666666667,66.63333333333334,70.3,57.96666666666667,62.666666666666664,67.60000000000001,71.7,tb,atlvstb_2021_13,1,0,1,70,0,0.2733333333333333,0.3466666666666667,0.5,0.4666666666666666,0.3566666666666667,0.27,0.38999999999999996,0.3466666666666666,atl_2021_13,8.0,27.333333333333332,58.43333333333334,63.63333333333333,42.23333333333333,65.10000000000001,64.3,67.53333333333333,70.8,52.666666666666664,53.56666666666666,47.03333333333334,52.70000000000001,54.800000000000004
no_2021_18,18,2021.0,-4.5,40.0,cover,-4.0,40.0,-0.5,0.0,0,1,0.49333333333333335,0.38333333333333336,0.57,0.3566666666666667,0.5633333333333334,0.43,0.4533333333333333,0.5433333333333333,10.0,10.0,67.33333333333333,56.26666666666667,61.93333333333334,59.199999999999996,58.56666666666666,55.6,51.86666666666665,75.13333333333334,68.63333333333333,57.76666666666667,73.23333333333333,72.33333333333333,no,atlvsno_2021_18,1,0,1,70,0,0.48666666666666664,0.5599999999999999,0.6833333333333332,0.5100000000000001,0.29333333333333333,0.30000000000000004,0.20666666666666664,0.6666666666666666,atl_2021_18,16.0,25.333333333333332,62.86666666666667,69.96666666666665,65.36666666666667,38.53333333333333,70.1,56.06666666666666,80.2,50.166666666666664,42.06666666666666,47.23333333333333,52.43333333333334,61.06666666666667
cle_2022_4,4,2022.0,-1.5,47.5,no cover,-2.5,46.0,1.0,1.5,0,0,0.5933333333333334,0.8266666666666667,0.6366666666666666,0.6933333333333334,0.3133333333333333,0.4533333333333333,0.38000000000000006,0.5533333333333333,24.0,28.333333333333332,70.73333333333333,74.53333333333333,72.53333333333333,65.96666666666667,66.83333333333333,78.36666666666666,66.3,61.03333333333333,54.13333333333333,47.23333333333333,70.73333333333333,59.36666666666667,cle,atlvscle_2022_4,1,0,1,70,0,0.5233333333333333,0.7399999999999999,0.5833333333333334,0.5966666666666667,0.26666666666666666,0.4166666666666667,0.3133333333333333,0.5933333333333334,atl_2022_4,26.666666666666668,27.0,71.76666666666667,70.83333333333333,62.6,61.76666666666666,72.7,68.3,63.800000000000004,66.23333333333333,62.96666666666666,60.86666666666667,60.5,67.5
sea_2015_14,14,2015.0,-10.5,42.0,cover,-10.5,43.0,0.0,-1.0,0,0,0.8133333333333334,0.7433333333333333,0.8233333333333333,0.6766666666666667,0.5399999999999999,0.6333333333333333,0.47333333333333333,0.4833333333333334,16.666666666666668,35.333333333333336,84.06666666666666,85.56666666666668,80.16666666666667,71.23333333333333,78.8,73.5,80.43333333333332,73.76666666666667,60.23333333333333,63.833333333333336,64.76666666666667,76.39999999999999,sea,balvssea_2015_14,1,0,0,66,3,0.49,0.3700000000000001,0.3766666666666667,0.5033333333333334,0.43,0.5,0.47,0.6133333333333334,bal_2015_14,20.666666666666668,18.333333333333332,71.73333333333333,67.03333333333335,51.49999999999999,64.83333333333333,71.7,59.63333333333333,68.73333333333333,71.0,77.13333333333334,67.56666666666666,66.5,59.4
kc_2015_15,15,2015.0,-6.5,41.0,cover,-7.0,43.0,0.5,-2.0,0,0,0.7033333333333335,0.5833333333333334,0.5800000000000001,0.6433333333333333,0.5333333333333333,0.6133333333333334,0.49,0.5433333333333333,15.0,24.666666666666668,71.30000000000001,76.36666666666666,66.33333333333333,63.666666666666686,68.9,75.10000000000001,80.50000000000001,62.166666666666664,71.8,68.63333333333333,63.666666666666664,55.96666666666667,kc,balvskc_2015_15,1,0,0,43,3,0.4633333333333334,0.36333333333333345,0.41,0.4033333333333333,0.37333333333333335,0.4366666666666667,0.4666666666666666,0.66,bal_2015_15,17.333333333333332,25.666666666666668,67.06666666666666,66.63333333333333,53.99999999999999,64.93333333333334,74.06666666666666,55.099999999999994,60.633333333333326,62.73333333333334,67.03333333333333,58.6,59.199999999999996,56.9
pit_2015_16,16,2015.0,-11.0,47.5,no cover,-10.5,47.5,-0.5,0.0,0,1,0.7533333333333333,0.6333333333333333,0.66,0.5399999999999999,0.5,0.5966666666666667,0.48,0.6233333333333333,19.0,37.333333333333336,81.96666666666667,78.93333333333334,78.19999999999999,77.16666666666667,76.26666666666667,57.96666666666667,69.16666666666667,75.23333333333335,68.36666666666667,58.300000000000004,68.76666666666667,74.30000000000001,pit,balvspit_2015_16,1,1,0,63,6,0.48333333333333334,0.4000000000000001,0.4566666666666667,0.39666666666666667,0.3933333333333333,0.45333333333333337,0.43999999999999995,0.6033333333333334,bal_2015_16,11.0,28.0,62.53333333333333,64.0,57.49999999999999,67.43333333333334,68.7,50.800000000000004,59.93333333333334,60.13333333333335,69.46666666666667,65.13333333333334,56.56666666666666,52.4
pit_2016_9,9,2016.0,-3.5,46.0,no cover,-2.5,44.0,6.0,2.0,1,0,0.44,0.61,0.5033333333333333,0.5666666666666667,0.28,0.36333333333333334,0.3700000000000001,0.5299999999999999,23.333333333333332,20.666666666666668,66.33333333333333,66.93333333333334,54.03333333333334,82.93333333333334,63.1,69.36666666666666,69.8,60.13333333333333,58.56666666666666,63.03333333333333,60.70000000000001,60.4,pit,balvspit_2016_9,1,0,0,63,10,0.4533333333333333,0.4566666666666667,0.4033333333333333,0.4466666666666666,0.5166666666666667,0.4666666666666666,0.7033333333333333,0.4566666666666666,bal_2016_9,16.333333333333332,22.333333333333332,68.53333333333335,64.36666666666666,58.5,73.56666666666666,61.833333333333336,68.96666666666668,57.03333333333333,67.89999999999999,79.3,70.83333333333333,57.96666666666666,60.96666666666667
pit_2017_4,4,2017.0,-3.5,42.0,cover,-2.5,45.0,-1.0,-3.0,0,1,0.6533333333333333,0.7033333333333333,0.5966666666666667,0.5366666666666666,0.54,0.6033333333333334,0.4033333333333333,0.48666666666666664,16.666666666666668,21.333333333333332,70.46666666666667,71.33333333333333,66.76666666666667,78.13333333333334,67.23333333333333,57.666666666666664,73.56666666666666,65.89999999999999,61.13333333333333,51.26666666666667,70.43333333333334,65.60000000000001,pit,balvspit_2017_4,1,0,0,64,1,0.52,0.43,0.36333333333333334,0.4466666666666667,0.6066666666666667,0.6166666666666667,0.4633333333333334,0.5166666666666667,bal_2017_4,17.0,18.0,68.10000000000001,63.26666666666666,59.76666666666667,68.10000000000001,61.666666666666664,54.53333333333333,66.13333333333334,70.63333333333334,70.26666666666667,66.2,67.66666666666667,67.66666666666667
ne_2019_9,9,2019.0,-3.0,44.5,no cover,-3.5,44.5,0.5,0.0,0,0,0.62,0.5766666666666667,0.5233333333333334,0.63,0.77,0.7233333333333333,0.4033333333333333,0.42333333333333334,9.0,31.666666666666668,71.10000000000001,66.39999999999999,69.69999999999999,53.199999999999996,64.8,60.76666666666667,63.1,72.3,58.43333333333333,62.666666666666664,69.03333333333333,74.33333333333333,ne,balvsne_2019_9,1,0,0,45,0,0.5266666666666667,0.6233333333333334,0.5233333333333333,0.7433333333333333,0.5833333333333334,0.48666666666666664,0.4666666666666666,0.4633333333333333,bal_2019_9,26.333333333333332,18.666666666666668,71.7,68.2,69.5,75.36666666666666,62.366666666666674,76.0,54.333333333333336,69.96666666666665,72.03333333333335,57.300000000000004,61.199999999999996,71.23333333333333
pit_2019_17,17,2019.0,-1.0,35.0,no cover,-1.0,40.0,2.0,-5.0,0,0,0.4033333333333333,0.39666666666666667,0.39000000000000007,0.5733333333333334,0.6033333333333334,0.47333333333333344,0.4666666666666666,0.5566666666666666,16.666666666666668,14.333333333333334,67.53333333333333,59.199999999999996,55.566666666666684,75.13333333333333,64.33333333333333,56.666666666666664,52.333333333333336,73.73333333333333,79.8,67.96666666666667,67.2,63.53333333333334,pit,balvspit_2019_17,1,1,0,46,7,0.6666666666666666,0.8099999999999999,0.7600000000000001,0.7766666666666667,0.6133333333333333,0.5000000000000001,0.4733333333333332,0.3633333333333333,bal_2019_17,32.333333333333336,17.666666666666668,79.86666666666666,79.46666666666665,72.39999999999999,81.83333333333333,70.06666666666668,70.10000000000001,75.93333333333335,70.53333333333333,74.8,56.866666666666674,65.26666666666667,66.56666666666666
kc_2021_2,2,2021.0,-4.0,55.5,no cover,-4.0,55.5,0.0,0.0,0,0,0.5,0.79,0.9,0.46,0.11,0.15,0.13,0.49,29.0,33.0,64.8,75.1,75.2,55.0,76.9,66.4,60.8,46.9,35.6,34.0,62.1,54.6,kc,balvskc_2021_2,1,0,0,72,4,0.46,0.55,0.65,0.57,0.3,0.26,0.33,0.58,bal_2021_2,27.0,33.0,68.3,64.6,65.4,30.3,66.9,63.4,65.8,65.8,64.0,46.8,69.5,59.8
gb_2021_15,15,2021.0,-9.0,45.5,no cover,-6.5,43.0,-2.5,2.5,0,1,0.6033333333333334,0.7999999999999999,0.8533333333333334,0.6000000000000001,0.3266666666666666,0.25666666666666665,0.3833333333333333,0.29,30.666666666666668,37.333333333333336,75.96666666666667,78.3,78.7,67.73333333333333,75.5,72.33333333333333,60.300000000000004,69.03333333333332,58.599999999999994,66.43333333333334,78.7,63.03333333333333,gb,balvsgb_2021_15,1,0,0,42,14,0.48,0.52,0.63,0.5233333333333333,0.3466666666666667,0.20666666666666667,0.5566666666666668,0.6466666666666666,bal_2021_15,19.0,18.0,62.866666666666674,61.4,43.96666666666666,70.60000000000001,63.6,66.73333333333333,63.800000000000004,61.23333333333333,59.83333333333334,62.666666666666664,55.86666666666667,62.9
lar_2021_17,17,2021.0,-7.0,46.5,no cover,-3.0,45.5,-4.0,1.0,1,1,0.6566666666666666,0.61,0.6733333333333333,0.61,0.48333333333333334,0.37666666666666665,0.4366666666666666,0.6833333333333335,18.666666666666668,26.666666666666668,74.26666666666667,71.56666666666666,68.13333333333333,76.7,68.46666666666667,68.16666666666667,61.26666666666667,67.9,67.2,62.76666666666667,72.59999999999998,61.96666666666667,lar,balvslar_2021_17,1,1,0,61,6,0.4466666666666666,0.6433333333333333,0.7566666666666667,0.45333333333333337,0.18666666666666665,0.12,0.46,0.5633333333333334,bal_2021_17,24.333333333333332,32.0,67.0,69.76666666666667,67.93333333333334,71.66666666666667,65.96666666666668,65.03333333333333,64.8,58.53333333333333,69.26666666666667,59.63333333333333,59.36666666666667,51.66666666666666
buf_2022_4,4,2022.0,-3.5,51.0,no cover,-3.0,55.0,-0.5,-4.0,0,1,0.7200000000000001,0.7466666666666667,0.6733333333333333,0.21666666666666667,0.6,0.5933333333333334,0.6733333333333333,0.5833333333333334,12.666666666666666,30.333333333333332,71.76666666666667,68.06666666666666,70.0,57.833333333333336,72.7,69.39999999999999,45.300000000000004,70.36666666666666,59.36666666666667,70.7,86.5,66.63333333333334,buf,balvsbuf_2022_4,1,1,0,57,15,0.7000000000000001,0.8666666666666667,0.7766666666666667,0.47000000000000003,0.36000000000000004,0.48333333333333334,0.4166666666666667,0.7666666666666666,bal_2022_4,33.0,25.666666666666668,74.23333333333333,71.60000000000001,71.76666666666667,66.26666666666667,71.26666666666667,62.9,61.63333333333333,67.36666666666666,55.46666666666667,45.93333333333334,70.46666666666665,65.53333333333333
gb_2014_15,15,2014.0,-3.5,49.5,no cover,-5.5,50.5,2.0,-1.0,0,0,0.66,0.8033333333333333,0.6833333333333332,0.7600000000000001,0.30666666666666664,0.4166666666666667,0.2966666666666667,0.5533333333333333,26.333333333333332,31.0,73.50000000000001,79.06666666666666,77.8,87.93333333333334,70.96666666666667,71.06666666666666,67.86666666666666,58.36666666666667,61.06666666666666,68.83333333333333,60.800000000000004,56.53333333333333,gb,bufvsgb_2014_15,1,0,0,34,9,0.6566666666666666,0.5433333333333333,0.4566666666666667,0.6866666666666666,0.5833333333333334,0.68,0.4166666666666667,0.5966666666666667,buf_2014_15,27.0,12.333333333333334,73.66666666666667,66.56666666666666,58.03333333333333,76.66666666666667,65.3,62.366666666666674,66.5,76.66666666666667,76.8,77.03333333333332,55.333333333333336,79.03333333333333
cin_2015_6,6,2015.0,-3.0,42.5,cover,-1.0,45.0,4.0,-2.5,1,0,0.7466666666666667,0.7266666666666667,0.7533333333333334,0.6733333333333333,0.4166666666666667,0.5499999999999999,0.40666666666666657,0.5666666666666668,23.0,30.333333333333332,76.56666666666666,78.96666666666665,85.63333333333333,67.36666666666666,79.10000000000001,59.03333333333334,64.60000000000001,64.46666666666665,66.63333333333333,58.79999999999999,66.56666666666666,60.43333333333334,cin,bufvscin_2015_6,1,1,0,37,2,0.5333333333333333,0.4466666666666666,0.5499999999999999,0.45,0.47333333333333333,0.6033333333333334,0.3566666666666667,0.46666666666666673,buf_2015_6,21.666666666666668,17.0,72.39999999999999,71.23333333333333,74.16666666666667,70.4,68.0,58.1,68.46666666666667,69.76666666666667,69.73333333333333,67.06666666666666,61.26666666666667,69.53333333333335
nyj_2015_17,17,2015.0,-2.5,41.0,no cover,-1.5,43.0,-1.0,-2.0,0,1,0.6833333333333335,0.5733333333333333,0.61,0.5633333333333334,0.5066666666666667,0.6066666666666666,0.5133333333333333,0.5499999999999999,14.666666666666666,25.0,70.69999999999999,68.13333333333334,63.93333333333334,67.93333333333334,65.66666666666667,67.39999999999999,64.23333333333333,69.13333333333334,77.43333333333332,76.03333333333335,63.93333333333334,61.73333333333333,nyj,bufvsnyj_2015_17,1,1,0,30,10,0.49666666666666665,0.5266666666666667,0.4733333333333334,0.6766666666666666,0.29000000000000004,0.4166666666666667,0.3266666666666667,0.5533333333333333,buf_2015_17,20.333333333333332,21.333333333333332,66.96666666666665,74.93333333333334,72.96666666666667,65.5,62.23333333333333,74.53333333333335,80.33333333333333,54.23333333333334,62.4,62.33333333333332,56.0,51.5
ari_2016_3,3,2016.0,-4.5,48.0,no cover,-4.0,47.0,-0.5,1.0,0,1,0.7350000000000001,0.6799999999999999,0.5549999999999999,0.5549999999999999,0.6950000000000001,0.6699999999999999,0.62,0.35,15.0,30.5,76.94999999999999,78.19999999999999,75.5,70.2,76.55000000000001,65.85,64.05000000000001,69.65,69.65,71.3,66.35,66.25,ari,bufvsari_2016_3,1,0,0,62,1,0.41000000000000003,0.575,0.55,0.365,0.27,0.28500000000000003,0.45499999999999996,0.5449999999999999,buf_2016_3,19.0,25.0,71.0,65.6,63.25,74.15,64.05000000000001,58.5,65.15,72.0,80.35,84.6,70.3,59.55
ne_2016_8,8,2016.0,-5.5,48.0,cover,-5.0,47.5,-0.5,0.5,0,1,0.7833333333333333,0.8300000000000001,0.7466666666666667,0.5733333333333334,0.5299999999999999,0.45,0.7600000000000001,0.4466666666666667,15.333333333333334,31.666666666666668,81.86666666666667,77.33333333333333,86.7,67.96666666666667,69.33333333333333,58.699999999999996,74.26666666666667,79.2,81.86666666666666,77.76666666666667,55.56666666666666,77.93333333333334,ne,bufvsne_2016_8,1,1,0,50,2,0.5266666666666667,0.6266666666666666,0.4866666666666666,0.5833333333333333,0.37000000000000005,0.41,0.45,0.5566666666666666,buf_2016_8,33.333333333333336,21.0,72.39999999999999,71.83333333333333,74.93333333333334,69.06666666666668,63.53333333333333,65.06666666666668,68.3,65.1,63.23333333333334,45.43333333333333,68.16666666666667,62.6
pit_2016_14,14,2016.0,-1.0,45.5,cover,-2.0,47.5,1.0,-2.0,0,0,0.7833333333333333,0.7133333333333334,0.6066666666666666,0.6333333333333334,0.6366666666666667,0.6333333333333333,0.6466666666666668,0.5233333333333333,10.0,25.333333333333332,81.60000000000001,76.8,74.53333333333333,85.5,68.3,65.66666666666666,72.8,78.96666666666665,75.53333333333335,69.03333333333335,66.33333333333334,79.0,pit,bufvspit_2016_14,1,1,0,24,6,0.5666666666666668,0.6266666666666666,0.4599999999999999,0.6733333333333333,0.43,0.47333333333333333,0.4533333333333333,0.5533333333333333,buf_2016_14,22.666666666666668,23.666666666666668,65.06666666666666,67.63333333333334,50.63333333333333,76.7,63.166666666666664,66.86666666666667,73.8,60.66666666666666,66.93333333333334,64.33333333333333,55.43333333333334,60.56666666666666
den_2017_3,3,2017.0,-3.5,40.0,no cover,-2.0,41.0,-1.5,-1.0,0,1,0.6000000000000001,0.665,0.5700000000000001,0.5,0.54,0.5,0.685,0.42500000000000004,19.0,33.0,78.65,72.3,64.80000000000001,56.0,74.05,63.1,69.25,77.1,89.65,70.95,68.5,65.25,den,bufvsden_2017_3,1,0,0,84,4,0.565,0.54,0.51,0.35,0.605,0.5650000000000001,0.545,0.455,buf_2017_3,12.0,10.5,71.55,65.75,72.4,77.4,58.95,59.25,59.300000000000004,75.7,82.2,62.75,58.75,68.2
